CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
14489,,1,463.38,1,1,1,Inactive Customers
14491,372.0,2,340.93,1,1,1,Inactive Customers
14493,6.0,5,2383.2400000000002,3,2,2,Good Customers
14494,,1,139.56,1,1,1,Inactive Customers
14495,120.0,2,123.80000000000001,1,1,1,Inactive Customers
14496,311.0,2,538.8100000000001,1,1,1,Inactive Customers
14497,308.0,1,475.37,1,1,1,Inactive Customers
14498,185.0,5,1957.32,1,2,1,Inactive Customers
14499,278.0,3,815.32,1,1,1,Inactive Customers
14500,87.0,3,356.85,2,1,1,Low Value Customers
14501,183.0,2,251.21,1,1,1,Inactive Customers
14502,32.0,11,2470.67,2,3,2,Good Customers
14503,2.0,6,3543.26,3,2,2,Good Customers
14504,242.0,4,673.26,1,1,1,Inactive Customers
14505,37.0,8,5905.64,2,2,3,Good Customers
14506,65.0,5,2012.17,2,2,2,Good Customers
14507,214.0,6,1383.18,1,2,1,Inactive Customers
14508,89.0,2,276.42,2,1,1,Low Value Customers
14511,32.0,5,1314.81,2,2,1,Good Customers
14512,187.0,2,275.28,1,1,1,Inactive Customers
14513,,3,455.59000000000003,1,1,1,Inactive Customers
14514,60.0,3,1055.35,2,1,1,Low Value Customers
14515,66.0,6,2102.09,2,2,2,Good Customers
14517,32.0,2,330.45,2,1,1,Low Value Customers
14518,63.0,1,174.37,2,1,1,Low Value Customers
14520,1.0,2,270.6,3,1,1,Low Value Customers
14522,91.0,4,974.54,1,1,1,Inactive Customers
14523,,1,241.09,1,1,1,Inactive Customers
14524,31.0,9,1867.68,2,2,1,Good Customers
14525,119.0,9,4332.2,1,2,2,Inactive Customers
14527,2.0,55,8508.82,3,3,3,Best Customers
14528,36.0,1,364.21999999999997,2,1,1,Low Value Customers
14529,59.0,3,620.04,2,1,1,Low Value Customers
14530,92.0,6,2925.91,1,2,2,Inactive Customers
14532,,4,932.85,1,1,1,Inactive Customers
14533,59.0,7,1949.72,2,2,1,Good Customers
14534,2.0,18,4447.05,3,3,2,Best Customers
14535,59.0,3,2864.19,2,1,2,Low Value Customers
14536,,1,171.8,1,1,1,Inactive Customers
14537,,1,355.56,1,1,1,Inactive Customers
14538,64.0,2,388.25,2,1,1,Low Value Customers
14539,,2,537.48,1,1,1,Inactive Customers
14540,308.0,3,996.26,1,1,1,Inactive Customers
14541,58.0,8,1461.65,2,2,1,Good Customers
14542,185.0,1,103.25,1,1,1,Inactive Customers
14543,28.0,16,3630.33,3,3,2,Best Customers
14544,,2,2024.45,1,1,2,Inactive Customers
14546,4.0,5,2578.09,3,2,2,Good Customers
14547,3.0,8,4007.54,3,2,2,Good Customers
14548,150.0,2,652.8,1,1,1,Inactive Customers
14549,310.0,1,289.24,1,1,1,Inactive Customers
14550,,2,765.62,1,1,1,Inactive Customers
14551,,2,186.23,1,1,1,Inactive Customers
14552,151.0,1,165.07,1,1,1,Inactive Customers
14553,32.0,5,859.27,2,2,1,Good Customers
14554,,4,2381.04,1,1,2,Inactive Customers
14555,301.0,2,324.14,1,1,1,Inactive Customers
14557,,1,788.38,1,1,1,Inactive Customers
14560,6.0,22,2237.77,3,3,2,Best Customers
14561,183.0,3,1080.76,1,1,1,Inactive Customers
14562,3.0,18,5074.77,3,3,3,Best Customers
14565,95.0,4,3099.12,1,1,2,Inactive Customers
14566,,1,1432.0,1,1,1,Inactive Customers
14567,129.0,2,1530.3600000000001,1,1,1,Inactive Customers
14569,0.0,1,227.39,3,1,1,Low Value Customers
14570,280.0,2,218.06,1,1,1,Inactive Customers
14572,2.0,7,2832.84,3,2,2,Good Customers
14573,182.0,9,1653.42,1,2,1,Inactive Customers
14576,371.0,1,35.400000000000006,1,1,1,Inactive Customers
14577,362.0,4,859.71,1,1,1,Inactive Customers
14578,2.0,1,168.63,3,1,1,Low Value Customers
14581,,1,138.6,1,1,1,Inactive Customers
14582,,1,114.11,1,1,1,Inactive Customers
14583,5.0,5,1052.55,3,2,1,Good Customers
14584,182.0,4,1042.26,1,1,1,Inactive Customers
14585,,1,157.05,1,1,1,Inactive Customers
14586,276.0,1,237.35999999999999,1,1,1,Inactive Customers
14587,183.0,9,1601.14,1,2,1,Inactive Customers
14589,371.0,1,39.75,1,1,1,Inactive Customers
14591,212.0,4,1447.14,1,1,1,Inactive Customers
14592,34.0,3,570.46,2,1,1,Low Value Customers
14593,,3,617.99,1,1,1,Inactive Customers
14594,6.0,2,379.83,3,1,1,Low Value Customers
14595,61.0,6,1740.6000000000001,2,2,1,Good Customers
14597,191.0,2,883.15,1,1,1,Inactive Customers
14598,,1,221.97,1,1,1,Inactive Customers
14600,305.0,1,393.33000000000004,1,1,1,Inactive Customers
14601,,1,213.96,1,1,1,Inactive Customers
14603,274.0,1,660.0,1,1,1,Inactive Customers
14606,0.0,93,12156.65,3,3,3,Best Customers
14607,35.0,14,16569.5,2,3,3,Good Customers
14608,3.0,4,1785.15,3,1,1,Low Value Customers
14609,,4,601.56,1,1,1,Inactive Customers
14616,242.0,3,406.08000000000004,1,1,1,Inactive Customers
14618,337.0,3,553.44,1,1,1,Inactive Customers
14619,245.0,1,394.44,1,1,1,Inactive Customers
14620,283.0,2,412.78000000000003,1,1,1,Inactive Customers
14621,0.0,5,1788.3600000000001,3,2,1,Good Customers
14622,184.0,1,320.58000000000004,1,1,1,Inactive Customers
14623,31.0,5,889.25,2,2,1,Good Customers
14624,58.0,2,225.85,2,1,1,Low Value Customers
14625,,2,899.63,1,1,1,Inactive Customers
14626,64.0,4,2791.27,2,1,2,Low Value Customers
14628,90.0,2,671.96,2,1,1,Low Value Customers
14629,3.0,2,959.01,3,1,1,Low Value Customers
14631,,3,1006.98,1,1,1,Inactive Customers
14632,,1,114.56,1,1,1,Inactive Customers
14633,,1,344.90000000000003,1,1,1,Inactive Customers
14636,35.0,2,609.85,2,1,1,Low Value Customers
14638,,1,443.6,1,1,1,Inactive Customers
14639,119.0,6,2984.4900000000002,1,2,2,Inactive Customers
14640,58.0,6,2125.08,2,2,2,Good Customers
14641,,1,110.46000000000001,1,1,1,Inactive Customers
14642,58.0,1,96.12,2,1,1,Low Value Customers
14643,,2,693.8100000000001,1,1,1,Inactive Customers
14644,67.0,2,830.76,2,1,1,Low Value Customers
14645,156.0,2,597.09,1,1,1,Inactive Customers
14646,1.0,73,280206.02,3,3,3,Best Customers
14647,,1,243.22,1,1,1,Inactive Customers
14649,4.0,4,1417.29,3,1,1,Low Value Customers
14651,66.0,2,654.6,2,1,1,Low Value Customers
14652,,1,114.18,1,1,1,Inactive Customers
14653,0.0,7,1947.55,3,2,1,Good Customers
14655,7.0,4,1932.23,3,1,1,Low Value Customers
14656,282.0,2,291.05,1,1,1,Inactive Customers
14657,154.0,4,848.22,1,1,1,Inactive Customers
14658,4.0,2,247.15,3,1,1,Low Value Customers
14659,8.0,9,2529.93,3,2,2,Good Customers
14660,,2,285.74,1,1,1,Inactive Customers
14661,,1,107.95,1,1,1,Inactive Customers
14662,28.0,4,771.17,3,1,1,Low Value Customers
14664,32.0,2,637.89,2,1,1,Low Value Customers
14665,60.0,5,1835.7,2,2,1,Good Customers
14666,,1,195.25,1,1,1,Inactive Customers
14667,30.0,25,9241.2,3,3,3,Best Customers
14669,241.0,3,1269.99,1,1,1,Inactive Customers
14670,279.0,2,411.53,1,1,1,Inactive Customers
14672,335.0,2,765.5500000000001,1,1,1,Inactive Customers
14673,2.0,5,1736.4,3,2,1,Good Customers
14675,,1,604.75,1,1,1,Inactive Customers
14676,30.0,6,2548.2400000000002,3,2,2,Good Customers
14680,94.0,16,28754.11,1,3,3,Inactive Customers
14681,211.0,3,498.95,1,1,1,Inactive Customers
14682,187.0,2,52.0,1,1,1,Inactive Customers
14684,214.0,5,1236.28,1,2,1,Inactive Customers
14687,,1,628.38,1,1,1,Inactive Customers
14688,7.0,21,5630.87,3,3,3,Best Customers
14689,,1,112.80000000000001,1,1,1,Inactive Customers
14690,151.0,2,371.7,1,1,1,Inactive Customers
14691,30.0,5,2114.33,3,2,2,Good Customers
14692,,4,591.55,1,1,1,Inactive Customers
14693,,1,172.9,1,1,1,Inactive Customers
14696,3.0,7,2078.95,3,2,2,Good Customers
14697,217.0,2,188.61,1,1,1,Inactive Customers
14698,1.0,5,1250.76,3,2,1,Good Customers
14699,213.0,1,109.13000000000001,1,1,1,Inactive Customers
14700,31.0,3,2235.3,2,1,2,Low Value Customers
14701,246.0,9,2549.37,1,2,2,Inactive Customers
14702,0.0,17,3292.14,3,3,2,Best Customers
14703,,1,318.17,1,1,1,Inactive Customers
14704,179.0,9,1546.91,1,2,1,Inactive Customers
14705,,1,179.0,1,1,1,Inactive Customers
14708,2.0,3,1126.3700000000001,3,1,1,Low Value Customers
14709,30.0,13,4921.04,3,3,2,Best Customers
14710,58.0,4,606.13,2,1,1,Low Value Customers
14711,90.0,11,2868.8,2,3,2,Good Customers
14712,28.0,3,917.07,3,1,1,Low Value Customers
14713,28.0,11,2666.36,3,3,2,Best Customers
14714,,1,160.19,1,1,1,Inactive Customers
14715,94.0,4,867.38,1,1,1,Inactive Customers
14716,,2,329.68,1,1,1,Inactive Customers
14719,1.0,5,1602.13,3,2,1,Good Customers
14720,5.0,3,663.81,3,1,1,Low Value Customers
14722,,1,187.92,1,1,1,Inactive Customers
14723,35.0,6,1158.3,2,2,1,Good Customers
14725,,1,718.08,1,1,1,Inactive Customers
14727,273.0,1,268.58,1,1,1,Inactive Customers
14729,373.0,1,313.49,1,1,1,Inactive Customers
14730,0.0,8,2005.06,3,2,2,Good Customers
14731,211.0,3,380.02,1,1,1,Inactive Customers
14732,7.0,8,2702.4900000000002,3,2,2,Good Customers
14733,302.0,12,9585.91,1,3,3,Inactive Customers
14735,3.0,32,6065.6900000000005,3,3,3,Best Customers
14737,3.0,3,1164.55,3,1,1,Low Value Customers
14738,63.0,7,1314.45,2,2,1,Good Customers
14739,3.0,7,3902.28,3,2,2,Good Customers
14740,283.0,3,1448.21,1,1,1,Inactive Customers
14741,372.0,6,1400.3400000000001,1,2,1,Inactive Customers
14744,59.0,7,1099.98,2,2,1,Good Customers
14745,184.0,5,1220.26,1,2,1,Inactive Customers
14747,248.0,1,328.2,1,1,1,Inactive Customers
14748,28.0,5,1415.75,3,2,1,Good Customers
14752,,1,389.64000000000004,1,1,1,Inactive Customers
14753,,1,563.15,1,1,1,Inactive Customers
14754,,2,638.05,1,1,1,Inactive Customers
14755,333.0,11,5010.28,1,3,3,Inactive Customers
14756,,1,738.96,1,1,1,Inactive Customers
14757,,1,420.5,1,1,1,Inactive Customers
14758,,4,1484.06,1,1,1,Inactive Customers
14759,4.0,3,1625.97,3,1,1,Low Value Customers
14760,,1,89.2,1,1,1,Inactive Customers
14761,58.0,2,255.9,2,1,1,Low Value Customers
14762,,1,300.52,1,1,1,Inactive Customers
14764,,1,278.3,1,1,1,Inactive Customers
14765,28.0,3,254.11,3,1,1,Low Value Customers
14766,7.0,6,2473.37,3,2,2,Good Customers
14768,126.0,2,192.60000000000002,1,1,1,Inactive Customers
14769,2.0,8,10674.75,3,2,3,Good Customers
14770,,2,876.4200000000001,1,1,1,Inactive Customers
14772,,1,139.26,1,1,1,Inactive Customers
14775,57.0,3,1011.9,2,1,1,Low Value Customers
14776,217.0,11,2538.2999999999997,1,3,2,Inactive Customers
14778,126.0,2,730.86,1,1,1,Inactive Customers
14779,280.0,3,386.15,1,1,1,Inactive Customers
14780,,2,447.68,1,1,1,Inactive Customers
14782,,1,200.10000000000002,1,1,1,Inactive Customers
14784,,2,289.99,1,1,1,Inactive Customers
14785,,2,77.4,1,1,1,Inactive Customers
14788,6.0,2,679.44,3,1,1,Low Value Customers
14789,28.0,1,197.64,3,1,1,Low Value Customers
14790,28.0,4,745.06,3,1,1,Low Value Customers
14792,63.0,1,6.2,2,1,1,Low Value Customers
14793,,1,228.99,1,1,1,Inactive Customers
14794,2.0,7,1319.91,3,2,1,Good Customers
14795,,1,131.45000000000002,1,1,1,Inactive Customers
14796,0.0,17,8022.49,3,3,3,Best Customers
14798,309.0,3,173.74,1,1,1,Inactive Customers
14799,,1,157.7,1,1,1,Inactive Customers
14800,59.0,12,4339.74,2,3,2,Good Customers
14801,60.0,1,193.14,2,1,1,Low Value Customers
14803,275.0,3,845.5500000000001,1,1,1,Inactive Customers
14804,8.0,1,353.27,3,1,1,Low Value Customers
14805,,4,554.65,1,1,1,Inactive Customers
14806,,1,193.39000000000001,1,1,1,Inactive Customers
14808,152.0,8,2741.17,1,2,2,Inactive Customers
14810,306.0,11,2087.88,1,3,2,Inactive Customers
14813,369.0,2,155.43,1,1,1,Inactive Customers
14815,36.0,2,778.5,2,1,1,Low Value Customers
14816,,1,271.85,1,1,1,Inactive Customers
14817,276.0,2,1110.34,1,1,1,Inactive Customers
14818,,3,657.8,1,1,1,Inactive Customers
14819,63.0,2,272.07,2,1,1,Low Value Customers
14820,33.0,4,507.29,2,1,1,Low Value Customers
14821,366.0,1,48.800000000000004,1,1,1,Inactive Customers
14823,179.0,3,321.43,1,1,1,Inactive Customers
14824,32.0,4,1127.71,2,1,1,Low Value Customers
14825,3.0,12,2226.9100000000003,3,3,2,Best Customers
14828,336.0,3,2139.76,1,1,2,Inactive Customers
14829,28.0,4,697.55,3,1,1,Low Value Customers
14830,,1,197.13,1,1,1,Inactive Customers
14834,57.0,6,1720.3,2,2,1,Good Customers
14836,27.0,3,102.45,3,1,1,Low Value Customers
14837,89.0,4,1649.5,2,1,1,Low Value Customers
14840,,1,62.85,1,1,1,Inactive Customers
14841,59.0,6,3295.76,2,2,2,Good Customers
14842,94.0,4,2824.69,1,1,2,Inactive Customers
14844,63.0,4,3189.81,2,1,2,Low Value Customers
14847,,1,309.40000000000003,1,1,1,Inactive Customers
14849,36.0,25,7930.54,2,3,3,Good Customers
14850,311.0,1,325.75,1,1,1,Inactive Customers
14851,,2,511.35,1,1,1,Inactive Customers
14852,57.0,6,2836.69,2,2,2,Good Customers
14853,210.0,2,475.8,1,1,1,Inactive Customers
14854,251.0,7,2759.83,1,2,2,Inactive Customers
14855,118.0,2,645.65,1,1,1,Inactive Customers
14856,35.0,3,1311.38,2,1,1,Low Value Customers
14857,59.0,2,1173.1200000000001,2,1,1,Low Value Customers
14859,,4,1353.74,1,1,1,Inactive Customers
14860,,1,170.32,1,1,1,Inactive Customers
14861,,1,125.79,1,1,1,Inactive Customers
14862,,2,841.2,1,1,1,Inactive Customers
14863,28.0,1,266.76,3,1,1,Low Value Customers
14865,6.0,2,52.2,3,1,1,Low Value Customers
14866,38.0,12,14389.9,2,3,3,Good Customers
14867,185.0,3,710.28,1,1,1,Inactive Customers
14868,2.0,8,2953.59,3,2,2,Good Customers
14869,8.0,2,725.7,3,1,1,Low Value Customers
14870,,1,327.25,1,1,1,Inactive Customers
14871,2.0,4,522.38,3,1,1,Low Value Customers
14873,,1,519.68,1,1,1,Inactive Customers
14875,,2,1465.32,1,1,1,Inactive Customers
14878,35.0,9,1485.54,2,2,1,Good Customers
14880,184.0,3,706.19,1,1,1,Inactive Customers
14881,,1,255.4,1,1,1,Inactive Customers
14882,33.0,2,589.7,2,1,1,Low Value Customers
14883,211.0,6,761.59,1,2,1,Inactive Customers
14885,,1,765.3199999999999,1,1,1,Inactive Customers
14886,252.0,1,364.8,1,1,1,Inactive Customers
14887,,1,1862.0,1,1,1,Inactive Customers
14888,,1,369.2,1,1,1,Inactive Customers
14889,335.0,1,135.9,1,1,1,Inactive Customers
14890,,1,125.65,1,1,1,Inactive Customers
14891,187.0,2,554.38,1,1,1,Inactive Customers
14893,,2,1237.8500000000001,1,1,1,Inactive Customers
14894,,1,655.75,1,1,1,Inactive Customers
14895,7.0,20,11138.710000000001,3,3,3,Best Customers
14896,365.0,2,468.77000000000004,1,1,1,Inactive Customers
14897,7.0,4,1366.38,3,1,1,Low Value Customers
14898,302.0,6,1303.52,1,2,1,Inactive Customers
14901,31.0,9,1421.29,2,2,1,Good Customers
14902,,1,332.66,1,1,1,Inactive Customers
14903,124.0,5,2810.63,1,2,2,Inactive Customers
14904,1.0,2,1025.44,3,1,1,Low Value Customers
14905,157.0,2,616.15,1,1,1,Inactive Customers
14907,2.0,7,3501.1,3,2,2,Good Customers
14908,,1,277.8,1,1,1,Inactive Customers
14910,2.0,4,434.35,3,1,1,Low Value Customers
14911,0.0,201,143825.06,3,3,3,Best Customers
14912,246.0,2,867.85,1,1,1,Inactive Customers
14913,35.0,4,1227.43,2,1,1,Low Value Customers
14915,90.0,2,307.48,2,1,1,Low Value Customers
14916,93.0,4,1268.98,1,1,1,Inactive Customers
14918,154.0,2,1610.15,1,1,1,Inactive Customers
14920,212.0,2,977.77,1,1,1,Inactive Customers
14921,29.0,2,1316.07,3,1,1,Low Value Customers
14923,,1,749.1,1,1,1,Inactive Customers
14924,245.0,1,310.05,1,1,1,Inactive Customers
14929,31.0,1,223.88,2,1,1,Low Value Customers
14930,273.0,3,2372.86,1,1,2,Inactive Customers
14931,4.0,5,1257.68,3,2,1,Good Customers
14932,365.0,1,363.53,1,1,1,Inactive Customers
14934,282.0,2,1890.94,1,1,1,Inactive Customers
14935,,1,1784.71,1,1,1,Inactive Customers
14936,33.0,8,8137.02,2,2,3,Good Customers
14937,129.0,3,1621.88,1,1,1,Inactive Customers
14944,29.0,12,5900.25,3,3,3,Best Customers
14946,,1,100.9,1,1,1,Inactive Customers
14947,130.0,2,290.82,1,1,1,Inactive Customers
14948,97.0,6,1101.97,1,2,1,Inactive Customers
14950,,1,371.2,1,1,1,Inactive Customers
14951,,1,311.69,1,1,1,Inactive Customers
14952,59.0,11,8099.49,2,3,3,Good Customers
14953,,1,289.82,1,1,1,Inactive Customers
14954,,1,336.17,1,1,1,Inactive Customers
14957,,1,58.49,1,1,1,Inactive Customers
14958,184.0,3,499.68,1,1,1,Inactive Customers
14959,63.0,4,695.42,2,1,1,Low Value Customers
14960,7.0,2,221.27,3,1,1,Low Value Customers
14961,90.0,9,7044.68,2,2,3,Good Customers
14962,,1,126.7,1,1,1,Inactive Customers
14963,33.0,5,1487.8,2,2,1,Good Customers
14964,246.0,1,206.21,1,1,1,Inactive Customers
14965,95.0,2,599.0,1,1,1,Inactive Customers
14966,,1,191.32,1,1,1,Inactive Customers
14967,,1,463.8,1,1,1,Inactive Customers
14968,29.0,1,147.59,3,1,1,Low Value Customers
14970,67.0,4,1592.06,2,1,1,Low Value Customers
14971,34.0,3,1116.57,2,1,1,Low Value Customers
14972,127.0,1,114.77,1,1,1,Inactive Customers
14973,,3,1314.45,1,1,1,Inactive Customers
14974,36.0,1,114.39,2,1,1,Low Value Customers
14975,,1,279.94,1,1,1,Inactive Customers
14976,274.0,7,790.86,1,2,1,Inactive Customers
14978,,5,1931.42,1,2,1,Inactive Customers
14981,245.0,1,102.12,1,1,1,Inactive Customers
14984,180.0,2,213.27,1,1,1,Inactive Customers
14985,,2,296.75,1,1,1,Inactive Customers
14987,365.0,2,326.4,1,1,1,Inactive Customers
14988,211.0,1,334.54,1,1,1,Inactive Customers
14995,38.0,2,233.23000000000002,2,1,1,Low Value Customers
14997,87.0,3,546.1999999999999,2,1,1,Low Value Customers
14998,240.0,2,429.87,1,1,1,Inactive Customers
15000,,1,490.52,1,1,1,Inactive Customers
15002,338.0,4,1641.76,1,1,1,Inactive Customers
15004,,1,1246.32,1,1,1,Inactive Customers
15005,31.0,28,6316.57,2,3,3,Good Customers
15006,,1,502.09,1,1,1,Inactive Customers
15007,158.0,1,156.91,1,1,1,Inactive Customers
15009,,3,1261.78,1,1,1,Inactive Customers
15010,35.0,1,308.94,2,1,1,Low Value Customers
15012,373.0,2,423.04,1,1,1,Inactive Customers
15014,,2,260.17,1,1,1,Inactive Customers
15016,,1,170.04,1,1,1,Inactive Customers
15017,33.0,1,125.58,2,1,1,Low Value Customers
15018,38.0,3,496.21,2,1,1,Low Value Customers
15019,,1,266.0,1,1,1,Inactive Customers
15021,8.0,9,1914.82,3,2,1,Good Customers
15022,,4,905.04,1,1,1,Inactive Customers
15023,2.0,11,6802.76,3,3,3,Best Customers
15024,28.0,10,1661.33,3,3,1,Best Customers
15025,32.0,1,377.01,2,1,1,Low Value Customers
15026,276.0,3,469.0,1,1,1,Inactive Customers
15027,30.0,4,1066.15,3,1,1,Low Value Customers
15028,7.0,4,627.13,3,1,1,Low Value Customers
15030,,2,518.28,1,1,1,Inactive Customers
15031,3.0,4,668.14,3,1,1,Low Value Customers
15032,365.0,3,4959.1,1,1,2,Inactive Customers
15033,4.0,10,2586.67,3,3,2,Best Customers
15034,28.0,8,4308.61,3,2,2,Good Customers
15035,89.0,1,252.73000000000002,2,1,1,Low Value Customers
15036,,3,465.55,1,1,1,Inactive Customers
15038,58.0,6,705.49,2,2,1,Good Customers
15039,31.0,47,19914.44,2,3,3,Good Customers
15041,,1,180.35,1,1,1,Inactive Customers
15042,,1,135.93,1,1,1,Inactive Customers
15043,30.0,1,537.0,3,1,1,Low Value Customers
15044,65.0,17,7700.2300000000005,2,3,3,Good Customers
15045,151.0,2,735.66,1,1,1,Inactive Customers
15046,29.0,15,5213.7699999999995,3,3,3,Best Customers
15047,,1,343.62,1,1,1,Inactive Customers
15048,64.0,4,384.05,2,1,1,Low Value Customers
15049,273.0,1,121.17000000000002,1,1,1,Inactive Customers
15050,,3,1782.09,1,1,1,Inactive Customers
15051,149.0,3,1391.61,1,1,1,Inactive Customers
15052,,1,215.78,1,1,1,Inactive Customers
15053,4.0,3,697.79,3,1,1,Low Value Customers
15054,,2,302.1,1,1,1,Inactive Customers
15057,274.0,2,1489.5,1,1,1,Inactive Customers
15058,124.0,11,2124.99,1,3,2,Inactive Customers
15059,215.0,9,1337.72,1,2,1,Inactive Customers
15060,7.0,4,303.09000000000003,3,1,1,Low Value Customers
15061,3.0,48,54534.14,3,3,3,Best Customers
15062,217.0,4,987.86,1,1,1,Inactive Customers
15063,212.0,1,370.79999999999995,1,1,1,Inactive Customers
15065,37.0,4,3158.13,2,1,2,Low Value Customers
15066,,1,893.59,1,1,1,Inactive Customers
15067,282.0,3,1744.76,1,1,1,Inactive Customers
15068,,2,553.36,1,1,1,Inactive Customers
15069,,1,1109.53,1,1,1,Inactive Customers
15070,372.0,1,106.2,1,1,1,Inactive Customers
15071,93.0,2,982.07,1,1,1,Inactive Customers
15073,185.0,3,1043.41,1,1,1,Inactive Customers
15074,,1,748.87,1,1,1,Inactive Customers
15075,,1,773.03,1,1,1,Inactive Customers
15076,,1,880.85,1,1,1,Inactive Customers
15078,6.0,32,9743.11,3,3,3,Best Customers
15079,212.0,4,895.61,1,1,1,Inactive Customers
15081,65.0,5,504.8,2,2,1,Good Customers
15083,,1,88.2,1,1,1,Inactive Customers
15087,281.0,1,306.94,1,1,1,Inactive Customers
15088,66.0,2,1160.07,2,1,1,Low Value Customers
15089,93.0,6,2420.84,1,2,2,Inactive Customers
15090,307.0,1,381.32,1,1,1,Inactive Customers
15091,67.0,1,480.71,2,1,1,Low Value Customers
15092,214.0,2,457.81,1,1,1,Inactive Customers
15093,337.0,6,4597.02,1,2,2,Inactive Customers
15095,,4,1370.6000000000001,1,1,1,Inactive Customers
15096,,1,219.39000000000001,1,1,1,Inactive Customers
15097,3.0,1,248.08,3,1,1,Low Value Customers
15098,181.0,3,39916.5,1,1,3,Inactive Customers
15099,,1,410.48,1,1,1,Inactive Customers
15100,333.0,3,876.0,1,1,1,Inactive Customers
15101,8.0,2,317.53000000000003,3,1,1,Low Value Customers
15103,30.0,2,703.36,3,1,1,Low Value Customers
15104,281.0,2,1027.44,1,1,1,Inactive Customers
15105,66.0,7,2298.93,2,2,2,Good Customers
15106,64.0,5,1422.52,2,2,1,Good Customers
15107,310.0,6,319.5,1,2,1,Inactive Customers
15108,185.0,4,1300.25,1,1,1,Inactive Customers
15109,245.0,1,484.95,1,1,1,Inactive Customers
15110,126.0,4,996.1,1,1,1,Inactive Customers
15111,28.0,3,1567.48,3,1,1,Low Value Customers
15113,,3,3609.33,1,1,2,Inactive Customers
15114,29.0,10,2760.56,3,3,2,Best Customers
15115,,1,340.11,1,1,1,Inactive Customers
15116,,4,1352.75,1,1,1,Inactive Customers
15117,120.0,5,1551.78,1,2,1,Inactive Customers
15118,,1,244.8,1,1,1,Inactive Customers
15119,245.0,1,266.4,1,1,1,Inactive Customers
15120,,1,358.82,1,1,1,Inactive Customers
15121,,2,457.72,1,1,1,Inactive Customers
15122,,3,1633.78,1,1,1,Inactive Customers
15123,6.0,2,2199.31,3,1,2,Low Value Customers
15124,191.0,2,184.19,1,1,1,Inactive Customers
15125,60.0,15,11528.48,2,3,3,Good Customers
15127,65.0,1,406.53000000000003,2,1,1,Low Value Customers
15128,59.0,4,1471.0,2,1,1,Low Value Customers
15129,126.0,11,3447.4,1,3,2,Inactive Customers
15130,,1,330.11,1,1,1,Inactive Customers
15132,,5,977.9300000000001,1,2,1,Inactive Customers
15133,127.0,3,982.42,1,1,1,Inactive Customers
15134,30.0,8,1387.99,3,2,1,Good Customers
15135,,1,139.05,1,1,1,Inactive Customers
15136,2.0,4,1286.7,3,1,1,Low Value Customers
15139,336.0,2,178.96,1,1,1,Inactive Customers
